SequenceName	ClusterNumber
fragment9245	29
fragment9257	29
fragment9222	29
fragment9308	29
fragment9275	29
fragment9221	29
fragment9204	29
fragment9935	29
fragment9457	29
fragment9175	30
fragment10649	30
fragment9160	30
fragment9293	30
fragment9291	30
fragment9285	30
fragment9278	30
fragment9176	30
fragment9171	30
fragment9404	30
fragment9388	30
fragment9413	30
fragment9352	30
fragment9994	30
fragment9464	30
fragment6627	30
fragment9375	30
fragment9372	30
fragment9345	30
fragment9368	30
fragment9380	30
fragment9382	30
fragment24699	30
fragment37765	30
fragment9536	30
fragment24700	30
fragment9313	30
fragment9433	30
fragment9487	30
fragment9427	30
fragment9369	30
fragment9393	30
fragment9418	30
fragment9417	30
fragment9381	30
fragment9379	30
fragment9573	30
fragment9336	30
fragment9359	30
fragment9424	30
fragment37764	30
fragment9429	30
fragment37739	30
fragment9553	30
fragment15181	30
fragment9131	30
fragment6839	30
fragment36618	30
fragment6756	30
fragment9463	31
fragment10142	31
fragment10148	31
fragment10149	31
fragment10050	31
fragment10272	31
fragment10121	31
fragment10051	31
fragment10848	31
fragment10878	31
fragment10053	31
fragment10052	31
fragment10846	31
fragment10844	31
fragment10836	31
fragment10276	31
fragment10130	31
fragment10127	31
fragment10855	31
fragment10293	31
fragment10351	31
fragment10134	31
fragment10796	31
fragment10828	31
fragment10303	31
fragment10279	31
fragment10281	31
fragment10265	31
fragment10263	31
fragment1625	31
fragment10388	31
fragment10311	31
fragment10301	31
fragment10297	31
fragment10095	31
fragment10072	31
fragment10122	31
fragment10135	31
fragment10300	31
fragment10268	31
fragment10114	31
fragment10087	31
fragment10083	31
fragment10096	31
fragment10100	31
fragment10829	31
fragment24665	31
fragment10284	31
fragment10285	31
fragment10086	31
fragment10116	31
fragment10118	31
fragment10287	31
fragment10165	31
fragment10387	31
fragment10090	31
fragment10354	31
fragment8989	32
fragment8982	32
fragment24695	32
fragment8984	32
fragment10804	32
fragment8987	32
fragment9332	32
fragment8986	32
fragment10329	32
fragment9191	32
