SequenceName	ClusterNumber
fragment9318	13
fragment10065	13
fragment9400	13
fragment9266	13
fragment24869	13
fragment24873	13
fragment25899	13
fragment24889	13
fragment10031	13
fragment10341	13
fragment9205	13
fragment9217	13
fragment9192	13
fragment25910	13
fragment25904	13
fragment25063	13
fragment24900	13
fragment9273	13
fragment9245	13
fragment9257	13
fragment24890	13
fragment24887	13
fragment9222	13
fragment9308	13
fragment9275	13
fragment9221	13
fragment9204	13
fragment9935	13
fragment9457	13
fragment38079	-1
fragment38081	-1
fragment38082	-1
fragment3839	14
fragment3907	14
fragment3908	14
fragment3915	14
fragment3913	14
fragment3918	14
fragment3912	14
fragment3982	14
fragment3980	14
fragment3921	14
fragment3787	14
fragment38084	-1
fragment37924	-1
fragment1955	15
fragment2056	15
fragment2210	15
fragment1993	-1
fragment57	-1
fragment67	-1
fragment10897	-1
fragment11086	-1
fragment2990	-1
fragment11089	-1
fragment11088	-1
fragment10902	-1
fragment10623	-1
fragment2550	-1
fragment1979	-1
fragment10895	-1
fragment11087	-1
fragment11281	-1
fragment11280	-1
fragment2715	16
fragment10785	16
fragment2720	16
fragment2722	16
fragment2725	16
fragment2713	16
fragment2248	16
fragment2723	16
fragment2716	16
fragment2717	16
fragment4359	-1
fragment1989	-1
fragment4305	-1
fragment4283	-1
fragment3746	17
fragment3744	17
fragment3745	17
fragment3769	17
fragment3775	17
fragment4422	17
fragment4420	17
fragment3765	17
fragment3767	17
fragment3770	17
fragment3703	17
fragment37880	-1
fragment3756	18
fragment3757	18
fragment4301	19
fragment4297	19
fragment37857	-1
fragment2052	-1
fragment37853	-1
fragment1984	-1
fragment38100	-1
fragment2605	-1
fragment38099	-1
fragment2606	-1
fragment37845	20
fragment37842	20
fragment37620	-1
fragment1968	-1
fragment4349	-1
fragment3738	-1
fragment3727	-1
fragment4423	-1
fragment4411	-1
fragment3777	-1
fragment3779	-1
fragment3730	-1
fragment3731	-1
fragment3734	-1
fragment38200	-1
fragment38206	-1
fragment38205	-1
fragment38197	-1
fragment8666	21
fragment8637	21
fragment8841	21
fragment8641	21
fragment8846	21
fragment8788	21
fragment8787	21
fragment8591	21
fragment8615	21
fragment8843	21
fragment8620	21
fragment8578	21
fragment8645	21
fragment8646	21
fragment8659	21
fragment8661	21
fragment8836	21
fragment8849	21
fragment8647	21
fragment8650	21
fragment8580	21
fragment8597	21
fragment8874	21
fragment8854	21
fragment8792	21
fragment8588	21
fragment8587	21
fragment8663	21
fragment8640	21
fragment8649	21
fragment8669	21
fragment8632	21
fragment8594	21
fragment8623	21
fragment2300	21
fragment8628	21
fragment8865	21
fragment8644	21
fragment8582	21
fragment8581	21
fragment8634	21
fragment8572	21
fragment8852	21
fragment8862	21
fragment8612	21
fragment8648	21
fragment8658	21
fragment8592	21
fragment8584	21
fragment8850	21
fragment8864	21
fragment8601	21
fragment8861	21
fragment8866	21
fragment8877	21
fragment8664	21
fragment4587	21
fragment8860	21
fragment8610	21
fragment8606	21
fragment8781	21
fragment8574	21
fragment8577	21
fragment8608	21
fragment8617	21
fragment4413	-1
fragment3742	-1
fragment3741	-1
fragment4414	-1
fragment4280	-1
fragment4281	-1
fragment1479	-1
fragment1440	-1
fragment38195	-1
fragment4075	22
fragment3972	22
fragment3997	22
fragment3998	22
fragment4074	22
fragment4073	22
fragment4080	22
fragment4079	22
fragment4123	22
fragment4061	22
fragment4027	22
fragment8835	22
fragment8808	22
fragment4077	22
fragment3966	22
fragment4002	22
fragment8801	22
fragment8829	22
fragment4076	22
fragment4078	22
fragment4094	22
fragment4095	22
fragment4096	22
fragment2692	22
fragment2691	22
fragment2693	22
fragment2694	22
fragment3983	22
fragment3952	22
fragment4105	22
fragment8888	22
fragment4093	22
fragment4092	22
fragment3929	22
fragment3932	22
fragment3928	22
fragment3948	22
fragment4121	22
fragment4033	22
fragment4007	22
fragment8890	22
fragment3967	22
fragment3974	22
fragment3956	22
fragment3949	22
fragment3950	22
fragment4110	22
fragment4111	22
fragment4102	22
fragment4036	22
fragment3797	22
fragment3798	22
fragment3999	22
fragment4003	22
fragment3751	22
fragment8884	22
fragment8885	22
fragment8807	22
fragment8871	22
fragment8833	22
fragment8813	22
fragment8803	22
fragment3939	22
fragment3942	22
fragment3963	22
fragment3954	22
fragment4103	22
fragment4112	22
fragment4071	22
fragment8822	22
fragment8815	22
fragment8831	22
fragment8799	22
fragment8802	22
fragment3945	22
fragment3953	22
fragment3955	22
fragment4115	22
fragment4068	22
fragment4067	22
fragment4100	22
fragment4099	22
fragment3970	22
fragment3959	22
fragment4045	22
fragment4104	22
fragment4057	22
fragment4049	22
fragment4043	22
fragment4097	22
fragment4010	22
fragment3814	22
fragment8785	22
fragment8798	22
fragment8795	22
fragment8797	22
fragment4025	22
fragment4106	22
fragment4108	22
fragment3794	22
fragment3884	22
fragment4039	22
fragment4098	22
fragment4014	22
fragment4085	22
fragment3803	22
fragment3813	22
fragment4038	22
fragment4086	22
fragment3924	22
fragment3783	22
fragment3818	22
fragment3841	22
fragment4028	22
fragment4050	22
fragment4090	22
fragment3802	22
fragment3806	22
fragment3886	22
fragment3885	22
fragment3868	22
fragment3829	22
fragment3831	22
fragment3855	22
fragment3856	22
fragment3834	22
fragment3825	22
fragment4087	22
fragment4089	22
fragment3869	22
fragment3900	22
fragment3870	22
fragment2560	22
fragment3872	22
fragment3849	22
fragment3824	22
fragment3879	22
fragment3880	22
fragment3887	22
fragment3991	22
fragment3877	22
fragment3882	22
fragment3820	22
fragment3826	22
fragment3866	22
fragment3867	22
fragment3893	22
fragment3881	22
fragment3862	22
fragment3852	22
fragment3851	22
fragment3848	22
fragment4272	23
fragment4271	23
fragment4270	24
fragment4331	24
fragment3206	24
fragment3205	24
fragment3365	-1
fragment3207	-1
fragment2699	25
fragment2702	25
fragment3209	-1
fragment2657	-1
fragment2648	26
fragment2653	26
fragment2654	26
fragment2651	26
fragment3480	-1
fragment10496	-1
fragment38218	-1
fragment4273	27
fragment4134	27
fragment10470	-1
fragment8686	-1
fragment38155	-1
fragment38156	-1
fragment9593	-1
fragment9594	-1
fragment38145	-1
fragment4348	-1
fragment4307	28
fragment4329	28
fragment31670	29
fragment31666	29
fragment31669	29
fragment31667	29
fragment9984	30
fragment10531	30
fragment2816	-1
fragment2814	-1
fragment2815	-1
fragment10530	31
fragment10525	31
fragment10497	31
fragment10529	31
fragment10527	31
fragment10521	-1
fragment31679	32
fragment31676	32
fragment31674	32
fragment2822	-1
fragment9979	-1
fragment38158	-1
fragment1909	-1
fragment10519	-1
fragment9977	33
fragment10518	33
fragment10517	33
fragment9983	33
fragment9980	-1
fragment1547	34
fragment1478	34
fragment1568	35
fragment1465	35
fragment1473	35
fragment1425	-1
fragment1571	-1
fragment1855	36
fragment1477	36
fragment1517	-1
fragment1574	-1
fragment1516	-1
fragment1461	-1
fragment37470	-1
fragment1859	-1
fragment2592	-1
fragment9846	37
fragment9845	37
fragment9808	37
fragment9800	37
fragment2677	37
fragment9801	37
fragment9777	37
fragment9783	37
fragment9786	37
fragment9782	37
fragment9789	37
fragment9795	37
fragment9787	37
fragment9781	37
fragment4260	37
fragment9794	37
fragment9792	37
fragment9805	-1
fragment9753	-1
fragment37944	-1
fragment9759	38
fragment9751	38
fragment7610	-1
fragment7609	-1
fragment7674	-1
fragment2681	-1
fragment1886	-1
fragment38187	39
fragment38188	39
fragment3691	40
fragment37925	40
fragment3697	41
fragment7884	41
fragment7659	41
fragment7550	41
fragment7511	41
fragment10665	42
fragment10762	42
fragment10666	42
fragment10667	42
fragment10657	42
fragment7845	42
fragment7919	42
fragment10757	42
fragment10663	42
fragment10759	42
fragment10760	42
fragment1867	-1
fragment1869	-1
fragment2810	-1
fragment2599	-1
fragment2579	-1
fragment37622	-1
fragment2587	-1
fragment6431	43
fragment4967	43
fragment4969	43
fragment4965	43
fragment4862	43
fragment4964	43
fragment4835	43
fragment4834	43
fragment4796	43
fragment4795	43
fragment5119	43
fragment4833	43
fragment5235	43
fragment5115	43
fragment4739	43
fragment4674	43
fragment5019	43
fragment5117	43
fragment5111	43
fragment4737	43
fragment10627	43
fragment5206	43
fragment4856	43
fragment5131	43
fragment5134	43
fragment5135	43
fragment5132	43
fragment4645	43
fragment5021	43
fragment5031	43
fragment4983	43
fragment5222	43
fragment4671	43
fragment4646	43
fragment5056	43
fragment4863	43
fragment5012	43
fragment4874	43
fragment4672	43
fragment5148	43
fragment4987	43
fragment4975	43
fragment5198	43
fragment5059	43
fragment4827	43
fragment4962	43
fragment4961	43
fragment4830	43
fragment4828	43
fragment5011	43
fragment4883	43
fragment5192	43
fragment4908	43
fragment4982	43
fragment4984	43
fragment4878	43
fragment4870	43
fragment4871	43
fragment5082	43
fragment4665	43
fragment5140	43
fragment5139	43
fragment4990	43
fragment5070	43
fragment4714	43
fragment5145	43
fragment4971	43
fragment5062	43
fragment4876	43
fragment5109	43
fragment4868	43
fragment4867	43
fragment4757	43
fragment5137	43
fragment4647	43
fragment4648	43
fragment6430	43
fragment4880	43
fragment4881	43
fragment5014	43
fragment5016	43
fragment5190	43
fragment5195	43
fragment5193	43
fragment5144	43
fragment5143	43
fragment4972	43
fragment4979	43
fragment4663	43
fragment5009	43
fragment5095	43
fragment5004	43
fragment5007	43
fragment5005	43
fragment4993	43
fragment4994	43
fragment5187	43
fragment5189	43
fragment5078	43
fragment5081	43
fragment37905	43
fragment4930	43
fragment4654	43
fragment4960	43
fragment4950	43
fragment5204	43
fragment5047	43
fragment5044	43
fragment4976	43
fragment4978	43
fragment4980	43
fragment4981	43
fragment4754	43
fragment5165	43
fragment5006	43
fragment5003	43
fragment4927	43
fragment4905	43
fragment4902	43
fragment4599	43
fragment5176	43
fragment5180	43
fragment27046	43
fragment5149	43
fragment4725	43
fragment4718	43
fragment5170	43
fragment4728	43
fragment2604	43
fragment5089	43
fragment4947	43
fragment5121	43
fragment4907	43
fragment6316	43
fragment4936	43
fragment5245	43
fragment4697	43
fragment4701	43
fragment4712	43
fragment4729	43
