SequenceName	ClusterNumber
fragment3286	16
fragment3246	16
fragment3288	16
fragment3253	16
fragment37921	16
fragment3244	16
fragment3268	16
fragment3284	16
fragment3248	16
fragment3184	16
fragment3241	16
fragment3331	16
fragment3178	16
fragment1580	16
fragment3308	16
fragment1919	16
fragment3291	16
fragment3236	16
fragment3647	16
fragment3186	16
fragment3238	16
fragment3360	16
fragment3261	16
fragment3310	16
fragment3255	16
fragment3257	16
fragment3274	16
fragment3271	16
fragment4201	17
fragment6444	17
fragment4185	17
fragment4183	17
fragment25652	17
fragment4181	17
fragment4196	17
fragment25686	17
fragment25001	17
fragment25804	17
fragment24734	17
fragment4182	17
fragment4180	17
fragment4251	17
fragment4238	17
fragment25785	17
fragment25676	17
fragment24787	17
fragment24797	17
fragment25456	17
fragment25459	17
fragment25989	17
fragment24855	17
fragment25852	17
fragment4204	17
fragment24721	17
fragment25009	17
fragment25718	17
fragment25706	17
fragment25792	17
fragment25799	17
fragment25849	17
fragment24782	17
fragment25692	17
fragment24837	17
fragment25696	17
fragment24808	17
fragment24675	17
fragment24732	17
fragment25879	17
fragment25800	17
fragment25725	17
fragment24824	17
fragment25802	17
fragment24972	17
fragment24990	17
fragment25762	17
fragment25075	17
fragment25824	17
fragment24738	17
fragment25061	17
fragment15914	17
fragment25680	17
fragment24957	17
fragment25727	17
fragment26047	17
fragment26051	17
fragment25752	17
fragment24862	17
fragment24807	17
fragment25090	17
fragment24970	17
fragment25837	17
fragment24685	17
fragment24682	17
fragment24995	17
fragment24994	17
fragment4241	17
fragment4239	17
fragment4209	17
fragment24741	17
fragment24988	17
fragment24984	17
fragment24724	17
fragment24736	17
fragment24791	17
fragment24792	17
fragment25006	17
fragment25710	17
fragment25848	17
fragment24962	17
fragment25750	17
fragment25850	17
fragment24975	17
fragment25651	17
fragment25805	17
fragment25782	17
fragment25673	17
fragment25740	17
fragment25794	17
fragment25100	17
fragment24798	17
fragment24796	17
fragment25759	17
fragment25768	17
fragment25700	17
fragment25008	17
fragment25007	17
fragment24735	17
fragment24956	17
fragment24971	17
fragment25786	17
fragment25859	17
fragment25860	17
fragment25741	17
fragment25714	17
fragment24936	17
fragment25997	17
fragment26357	17
fragment24958	17
fragment24950	17
fragment24951	17
fragment24801	17
fragment24805	17
fragment24731	17
fragment24966	17
fragment25758	17
fragment25760	17
fragment4244	17
fragment4242	17
fragment25819	17
fragment25681	17
fragment25688	17
fragment25687	17
fragment25981	17
fragment25057	17
fragment26365	17
fragment25851	17
fragment26004	17
fragment25833	17
fragment25742	17
fragment25982	17
fragment24838	17
fragment25991	17
fragment25973	17
fragment24959	17
fragment24955	17
fragment25840	17
fragment25843	17
fragment24790	17
fragment24720	17
fragment25661	17
fragment4229	17
fragment25053	17
fragment25695	17
fragment25699	17
fragment25734	17
fragment24722	17
fragment25671	17
fragment24841	17
fragment26001	17
fragment25990	17
fragment25950	17
fragment24844	17
fragment21534	17
fragment24828	17
fragment25012	17
fragment25452	17
fragment24622	17
fragment24619	17
fragment25032	17
fragment25050	17
fragment24777	17
fragment4230	17
fragment4235	17
fragment4224	17
fragment4225	17
fragment24757	17
fragment24961	17
fragment24848	17
fragment25951	17
fragment25020	17
fragment25013	17
fragment24620	17
fragment24621	17
fragment24623	17
fragment25038	17
fragment24710	17
fragment24968	17
fragment24973	17
fragment25772	17
fragment25821	17
fragment24774	17
fragment24779	17
fragment4232	17
fragment4231	17
fragment4218	17
fragment4449	17
fragment24753	17
fragment25738	17
fragment24825	17
fragment25019	17
fragment25021	17
fragment25014	17
fragment25015	17
fragment24793	17
fragment24649	17
fragment24615	17
fragment25028	17
fragment25469	17
fragment25660	17
fragment25490	17
fragment25665	17
fragment25607	17
fragment4234	17
fragment25737	17
fragment24818	17
fragment24907	17
fragment24898	17
fragment35285	17
fragment24931	17
fragment24902	17
fragment25025	17
fragment25036	17
fragment25041	17
fragment25046	17
fragment25773	17
fragment26045	17
fragment25662	17
fragment25825	17
fragment25815	17
fragment4213	17
fragment4211	17
fragment25749	17
fragment25753	17
fragment24845	17
fragment25946	17
fragment26025	17
fragment6751	17
fragment25494	17
fragment24888	17
fragment25047	17
fragment24770	17
fragment25774	17
fragment25777	17
fragment24849	17
fragment25082	17
fragment25888	17
fragment33619	17
fragment25895	17
fragment24897	17
fragment25045	17
fragment25039	17
fragment24795	17
fragment24789	17
fragment24842	17
fragment9567	17
fragment22874	17
fragment25980	17
fragment25912	17
fragment26345	17
fragment24886	17
fragment24840	17
fragment25894	17
fragment25955	17
fragment25969	17
fragment25902	17
fragment24896	17
fragment24937	17
fragment25920	17
fragment25472	17
fragment24910	17
fragment24860	17
fragment25890	17
fragment25918	17
fragment24921	17
fragment24851	17
fragment25482	17
fragment25934	17
fragment24903	17
fragment24846	17
fragment25957	17
fragment25915	17
fragment24904	17
fragment24843	17
fragment4458	17
fragment25500	17
fragment25916	17
fragment24905	17
fragment24872	17
fragment25979	17
fragment24909	17
fragment24870	17
fragment25930	17
fragment24918	17
fragment24876	17
fragment25928	17
fragment9414	17
fragment24866	17
fragment25968	17
fragment9318	17
fragment24869	17
fragment24873	17
fragment25899	17
fragment24889	17
fragment25910	17
fragment25904	17
fragment25063	17
fragment24900	17
fragment24890	17
fragment24887	17
fragment38081	-1
fragment38082	-1
fragment38079	-1
fragment38084	-1
fragment37924	-1
fragment1993	-1
fragment10897	-1
fragment2990	-1
fragment11089	-1
fragment11086	-1
fragment10902	-1
fragment11088	-1
fragment2550	-1
fragment10895	-1
fragment11281	-1
fragment11280	-1
fragment11087	-1
fragment4359	-1
fragment4305	-1
fragment1989	18
fragment2715	18
fragment10785	18
fragment2720	18
fragment2722	18
fragment2725	18
fragment2713	18
fragment2248	18
fragment2723	18
fragment2716	18
fragment2717	18
fragment1979	19
fragment57	19
fragment67	19
fragment10623	19
fragment37880	-1
fragment2052	-1
fragment1984	-1
fragment38100	-1
fragment37853	-1
fragment38099	-1
fragment37620	-1
fragment37845	20
fragment37842	20
fragment1968	-1
fragment37857	-1
fragment4349	-1
fragment2606	21
fragment2605	21
fragment38206	-1
fragment38200	-1
fragment38205	-1
fragment38197	-1
fragment8637	22
fragment8841	22
fragment8641	22
fragment8846	22
fragment8591	22
fragment8615	22
fragment8843	22
fragment8836	22
fragment8849	22
fragment8580	22
fragment8597	22
fragment8874	22
fragment8854	22
fragment8792	22
