SequenceName	ClusterNumber
fragment22694	1
fragment2966	1
fragment22347	1
fragment22346	1
fragment3455	1
fragment3456	1
fragment3416	1
fragment3653	1
fragment37039	1
fragment37096	1
fragment37094	1
fragment37127	1
fragment37142	1
fragment37136	1
fragment37137	1
fragment37086	1
fragment23914	1
fragment29833	1
fragment22594	1
fragment12941	1
fragment12942	1
fragment3579	1
fragment3484	1
fragment27183	1
fragment29987	1
fragment11467	1
fragment33027	1
fragment23561	1
fragment15600	1
fragment11495	1
fragment22962	1
fragment22961	1
fragment35365	1
fragment1458	1
fragment4241	1
fragment4239	1
fragment4209	1
fragment24741	1
fragment24988	1
fragment24984	1
fragment24724	1
fragment24736	1
fragment24791	1
fragment24792	1
fragment25006	1
fragment25710	1
fragment25848	1
fragment24962	1
fragment25750	1
fragment25850	1
fragment24975	1
fragment25651	1
fragment25805	1
fragment25782	1
fragment25673	1
fragment25740	1
fragment25794	1
fragment25100	1
fragment24693	1
fragment25599	1
fragment25632	1
fragment24798	1
fragment1898	1
fragment24796	1
fragment37522	1
fragment25759	1
fragment9164	1
fragment9166	1
fragment9478	1
fragment3128	1
fragment9494	1
fragment8989	1
fragment8974	1
fragment9299	1
fragment3347	1
fragment10465	1
fragment3286	1
fragment3246	1
fragment2309	1
fragment10429	1
fragment1979	1
fragment11281	1
fragment4359	1
fragment3775	1
fragment4422	1
fragment4420	1
fragment8648	1
fragment8658	1
fragment8592	1
fragment8584	1
fragment3777	1
fragment3779	1
fragment3734	1
fragment38197	1
fragment3939	1
fragment3942	1
fragment3963	1
fragment3954	1
fragment4103	1
fragment4112	1
fragment4071	1
fragment8822	1
fragment8815	1
fragment8831	1
fragment8799	1
fragment8802	1
fragment31669	1
fragment31667	1
fragment9984	1
fragment10531	1
fragment31676	1
fragment31674	1
fragment2677	1
fragment9801	1
fragment9777	1
fragment3691	1
fragment37925	1
fragment6984	1
fragment37607	1
fragment5436	1
fragment5562	1
fragment5454	1
fragment5449	1
fragment9506	1
fragment9474	1
fragment9079	1
fragment9012	1
fragment2142	1
fragment2170	1
fragment2152	1
fragment22698	1
fragment2344	1
fragment25437	1
fragment25432	1
fragment3651	1
fragment3434	1
fragment37168	1
fragment37166	1
fragment37175	1
fragment37040	1
fragment37145	1
fragment37133	1
fragment37132	1
fragment36694	1
fragment36693	1
fragment36757	1
fragment37026	1
fragment37088	1
fragment29797	1
fragment29799	1
fragment29852	1
fragment29829	1
fragment31625	1
fragment31626	1
fragment22582	1
fragment3576	1
fragment3489	1
fragment3488	1
fragment2536	1
fragment10	1
fragment22	1
fragment23540	1
fragment13358	1
fragment12213	1
fragment12210	1
fragment12215	1
fragment12196	1
fragment12260	1
fragment24630	1
fragment24629	1
fragment28087	1
fragment1490	1
fragment1540	1
fragment25768	1
fragment25700	1
fragment25008	1
fragment25007	1
fragment24735	1
fragment24956	1
fragment24971	1
fragment25786	1
fragment25859	1
fragment25860	1
fragment25741	1
fragment25714	1
fragment24936	1
fragment25531	1
fragment25523	1
fragment25544	1
fragment25541	1
fragment25997	1
fragment26357	1
fragment24958	1
fragment24950	1
fragment24951	1
fragment24801	1
fragment24805	1
fragment24731	1
fragment24966	1
fragment25758	1
fragment25760	1
fragment4166	1
fragment2074	1
fragment2031	1
fragment1966	1
fragment9493	1
fragment10441	1
fragment9463	1
fragment8982	1
fragment3288	1
fragment3253	1
fragment57	1
fragment67	1
fragment10902	1
fragment10623	1
fragment2550	1
fragment10895	1
fragment11087	1
fragment2715	1
fragment3765	1
fragment3730	1
fragment3731	1
fragment38205	1
fragment8850	1
fragment3945	1
fragment3953	1
fragment3955	1
fragment1479	1
fragment1440	1
fragment4115	1
fragment4068	1
fragment4067	1
fragment4100	1
fragment4099	1
fragment10530	1
fragment9783	1
fragment9786	1
fragment7884	1
fragment7659	1
fragment8537	1
fragment7554	1
fragment9862	1
fragment9906	1
fragment9815	1
fragment9077	1
fragment9020	1
fragment9005	1
fragment9019	1
fragment37886	1
fragment1910	1
fragment2149	1
fragment2085	1
fragment2108	1
fragment2086	1
fragment2095	1
fragment25433	1
fragment25434	1
fragment22342	1
fragment25417	1
fragment3407	1
fragment3410	1
fragment37042	1
fragment37129	1
fragment22588	1
fragment23484	1
fragment13231	1
fragment13229	1
fragment4351	1
fragment4355	1
fragment29966	1
fragment29932	1
fragment23552	1
fragment23539	1
fragment23542	1
fragment13377	1
fragment12211	1
fragment12219	1
fragment12217	1
fragment12216	1
fragment33480	1
fragment23960	1
fragment14794	1
fragment13350	1
fragment33097	1
fragment27125	1
fragment32741	1
fragment32205	1
fragment13213	1
fragment13211	1
fragment17310	1
fragment17311	1
fragment17237	1
fragment29195	1
fragment4244	1
fragment4242	1
fragment25819	1
fragment25681	1
fragment25688	1
fragment25687	1
fragment25981	1
fragment25057	1
fragment26365	1
fragment25851	1
fragment26004	1
fragment25833	1
fragment25742	1
fragment25982	1
fragment24838	1
fragment25991	1
fragment25973	1
fragment24959	1
fragment24955	1
fragment25840	1
fragment25843	1
fragment24790	1
fragment24720	1
fragment25661	1
fragment4171	1
fragment4163	1
fragment4147	1
fragment10142	1
fragment24695	1
fragment8984	1
fragment37921	1
fragment10785	1
fragment3767	1
fragment38200	1
fragment38206	1
fragment8864	1
fragment8601	1
fragment8861	1
fragment8866	1
fragment3970	1
fragment3959	1
fragment4045	1
fragment4104	1
fragment4057	1
fragment4049	1
fragment4043	1
fragment4097	1
fragment4010	1
fragment3814	1
fragment8785	1
fragment8798	1
fragment8795	1
fragment8797	1
fragment10525	1
fragment10497	1
fragment2815	1
fragment10529	1
fragment10527	1
fragment9782	1
fragment9789	1
fragment9795	1
fragment9787	1
fragment1859	1
fragment1886	1
fragment38187	1
fragment38188	1
fragment2810	1
fragment7497	1
fragment5724	1
fragment5723	1
fragment5431	1
fragment8091	1
fragment8090	1
fragment10690	1
fragment4621	1
fragment10744	1
fragment5388	1
fragment9002	1
fragment9581	1
fragment37885	1
fragment37884	1
fragment2818	1
fragment2817	1
fragment25418	1
fragment25420	1
fragment26334	1
fragment26241	1
fragment3402	1
fragment3399	1
fragment3419	1
fragment37180	1
fragment37169	1
fragment37174	1
fragment37124	1
fragment36745	1
fragment29823	1
fragment31461	1
fragment22579	1
fragment22576	1
fragment23485	1
fragment23481	1
fragment23512	1
fragment23511	1
fragment29943	1
fragment29956	1
fragment22320	1
fragment22322	1
fragment23557	1
fragment13359	1
fragment13378	1
fragment13354	1
fragment13353	1
fragment13376	1
fragment22708	1
fragment14781	1
fragment22616	1
fragment22315	1
fragment27585	1
fragment27588	1
fragment3587	1
fragment3588	1
fragment12367	1
fragment30508	1
fragment27166	1
fragment27157	1
fragment27135	1
fragment12075	1
fragment29203	1
fragment1039	1
fragment12606	1
fragment4229	1
fragment25053	1
fragment25695	1
fragment25699	1
fragment25734	1
fragment24722	1
fragment25671	1
fragment24841	1
fragment25619	1
fragment25596	1
fragment26001	1
fragment25990	1
fragment25950	1
fragment24844	1
fragment21534	1
fragment24828	1
fragment25012	1
fragment25452	1
fragment24622	1
fragment24619	1
fragment25032	1
fragment25050	1
fragment24777	1
fragment2778	1
fragment4165	1
fragment2087	1
fragment2103	1
fragment2189	1
fragment2076	1
fragment10804	1
fragment8987	1
fragment3244	1
fragment3268	1
fragment10897	1
fragment11086	1
fragment11088	1
fragment2720	1
fragment3770	1
fragment3703	1
fragment8877	1
fragment8664	1
fragment4025	1
fragment4106	1
fragment4108	1
fragment3794	1
fragment3884	1
fragment2816	1
fragment2814	1
fragment9781	1
fragment4260	1
fragment9794	1
fragment9792	1
fragment37470	1
fragment7550	1
fragment7511	1
fragment10665	1
fragment10762	1
fragment1867	1
fragment1869	1
fragment7864	1
fragment2047	1
fragment7492	1
fragment5543	1
fragment5432	1
fragment5429	1
fragment7952	1
fragment10683	1
fragment8265	1
fragment7602	1
fragment7598	1
fragment7601	1
fragment9771	1
fragment9863	1
fragment9086	1
fragment9091	1
fragment4140	1
fragment9022	1
fragment9015	1
fragment9062	1
fragment2094	1
fragment2145	1
fragment2107	1
fragment38243	1
fragment2406	1
fragment2411	1
fragment26235	1
fragment25378	1
fragment25377	1
fragment26331	1
fragment26330	1
fragment25386	1
fragment25373	1
fragment2461	1
fragment14716	1
fragment3425	1
fragment37181	1
fragment37188	1
fragment37058	1
fragment37164	1
fragment37162	1
fragment37134	1
fragment37135	1
fragment36686	1
fragment36989	1
fragment2796	1
fragment29826	1
fragment29796	1
fragment23486	1
fragment23479	1
fragment23500	1
fragment12947	1
fragment12949	1
fragment27319	1
fragment33435	1
fragment31568	1
fragment28769	1
fragment23537	1
fragment22317	1
fragment22333	1
fragment23558	1
fragment13372	1
fragment13371	1
fragment23938	1
fragment15301	1
fragment9765	1
fragment14785	1
fragment14787	1
fragment22618	1
fragment23	1
fragment13356	1
fragment13367	1
fragment23840	1
fragment23788	1
fragment23787	1
fragment23789	1
fragment27578	1
fragment30648	1
fragment11997	1
fragment30451	1
fragment30445	1
fragment14150	1
fragment13847	1
fragment13848	1
fragment27112	1
fragment27163	1
fragment5880	1
fragment27123	1
fragment27131	1
fragment27128	1
fragment29186	1
fragment4230	1
fragment4235	1
fragment4224	1
fragment4225	1
fragment24757	1
fragment24961	1
fragment24848	1
fragment25528	1
fragment25527	1
fragment25518	1
fragment25621	1
fragment25620	1
fragment25557	1
fragment25558	1
fragment25560	1
fragment25583	1
fragment25951	1
fragment25020	1
fragment25013	1
fragment24620	1
fragment24621	1
fragment24623	1
fragment25038	1
fragment24710	1
fragment24968	1
fragment24973	1
fragment25772	1
fragment25821	1
fragment24774	1
fragment24779	1
fragment2781	1
fragment2780	1
fragment2779	1
fragment4190	1
fragment4162	1
fragment3098	1
fragment4144	1
fragment9332	1
fragment9175	1
fragment10649	1
fragment9160	1
fragment8986	1
fragment10329	1
fragment3284	1
fragment3248	1
fragment3184	1
fragment3241	1
fragment2990	1
fragment11089	1
fragment4587	1
fragment8860	1
fragment4039	1
fragment4098	1
fragment4014	1
fragment4085	1
fragment3803	1
fragment3813	1
fragment1461	1
fragment10666	1
fragment10667	1
fragment10657	1
fragment2318	1
fragment7004	1
fragment7918	1
fragment7915	1
fragment8007	1
fragment8104	1
fragment5375	1
fragment9085	1
fragment27204	1
fragment9008	1
fragment9007	1
fragment9038	1
fragment9070	1
fragment9049	1
