SequenceName	ClusterNumber
fragment3238	3
fragment4213	3
fragment4211	3
fragment25749	3
fragment25753	3
fragment24845	3
fragment25613	3
fragment4357	3
fragment25623	3
fragment25543	3
fragment25579	3
fragment25946	3
fragment26025	3
fragment6751	3
fragment25494	3
fragment24888	3
fragment25047	3
fragment24770	3
fragment25774	3
fragment25777	3
fragment4176	3
fragment3151	3
fragment3142	3
fragment3141	3
fragment10051	3
fragment10848	3
fragment10878	3
fragment10243	3
fragment9413	3
fragment9352	3
fragment9994	3
fragment9464	3
fragment6627	3
fragment3360	3
fragment3261	3
fragment24849	3
fragment25635	3
fragment24690	3
fragment25547	3
fragment25585	3
fragment25082	3
fragment25888	3
fragment33619	3
fragment25895	3
fragment24897	3
fragment25045	3
fragment25039	3
fragment24795	3
fragment24789	3
fragment4446	3
fragment10053	3
fragment10052	3
fragment10846	3
fragment10844	3
fragment10836	3
fragment10199	3
fragment10257	3
fragment10256	3
fragment10276	3
fragment10130	3
fragment10127	3
fragment9375	3
fragment9372	3
fragment3310	3
fragment3255	3
fragment3257	3
fragment24842	3
fragment5622	3
fragment25624	3
fragment9145	3
fragment25595	3
fragment9567	3
fragment22874	3
fragment25980	3
fragment25912	3
fragment26345	3
fragment24886	3
fragment38229	3
fragment4149	3
fragment3160	3
fragment3102	3
fragment10855	3
fragment10333	3
fragment10293	3
fragment10351	3
fragment10134	3
fragment9345	3
fragment9368	3
fragment9380	3
fragment3274	3
fragment3271	3
fragment24840	3
fragment25894	3
fragment25955	3
fragment25969	3
fragment25902	3
fragment24896	3
fragment3122	3
fragment3118	3
fragment10796	3
fragment10828	3
fragment10158	3
fragment10218	3
fragment10345	3
fragment10398	3
fragment10332	3
fragment10303	3
fragment10279	3
fragment10281	3
fragment10265	3
fragment10263	3
fragment1625	3
fragment10388	3
fragment10311	3
fragment9382	3
fragment24699	3
fragment37765	3
fragment24937	3
fragment25920	3
fragment25472	3
fragment24910	3
fragment3121	3
fragment6710	3
fragment10175	3
fragment10190	3
fragment10187	3
fragment10343	3
fragment10151	3
fragment10152	3
fragment10301	3
fragment10297	3
fragment10095	3
fragment10072	3
fragment10122	3
fragment10135	3
fragment9536	3
fragment24700	3
fragment9313	3
fragment9261	3
fragment9433	3
fragment9487	3
fragment24860	3
fragment25890	3
fragment25918	3
fragment24921	3
fragment3159	3
fragment3152	3
fragment3143	3
fragment10366	3
fragment10300	3
fragment10268	3
fragment10114	3
fragment10087	3
fragment10083	3
fragment10096	3
fragment10100	3
fragment10829	3
fragment9427	3
fragment9369	3
fragment9393	3
fragment9418	3
fragment9417	3
fragment9229	3
fragment9228	3
fragment9401	3
fragment9381	3
fragment9379	3
fragment24851	3
fragment25482	3
fragment25934	3
fragment24903	3
fragment3153	3
fragment3112	3
fragment3124	3
fragment3115	3
fragment28815	3
fragment10235	3
fragment10234	3
fragment10163	3
fragment37818	3
fragment38152	3
fragment24665	3
fragment10284	3
fragment10285	3
fragment10086	3
fragment10116	3
fragment10118	3
fragment9573	3
fragment9336	3
fragment9195	3
fragment9995	3
fragment9359	3
fragment9424	3
fragment24846	3
fragment25957	3
fragment25915	3
fragment24904	3
fragment3145	3
fragment8975	3
fragment8976	3
fragment10076	3
fragment37543	3
fragment37947	3
fragment10287	3
fragment10165	3
fragment10387	3
fragment9185	3
fragment9188	3
fragment9227	3
fragment9226	3
fragment37764	3
fragment9429	3
fragment24843	3
fragment4458	3
fragment25500	3
fragment25916	3
fragment24905	3
fragment3095	3
fragment3200	3
fragment3133	3
fragment3173	3
fragment10334	3
fragment10108	3
fragment10090	3
fragment10354	3
fragment9269	3
fragment9194	3
fragment9215	3
fragment37739	3
fragment9553	3
fragment15181	3
fragment24872	3
fragment25979	3
fragment24909	3
fragment3090	3
fragment3132	3
fragment3149	3
fragment6379	3
fragment10386	3
fragment10412	3
fragment8978	3
fragment10207	3
fragment37524	3
fragment37519	3
fragment9244	3
fragment9241	3
fragment9449	3
fragment9402	3
fragment9131	3
fragment24870	3
fragment25930	3
fragment24918	3
fragment3147	3
fragment10068	3
fragment8981	3
fragment8979	3
fragment10237	3
fragment9333	3
fragment9280	3
fragment9282	3
fragment35004	3
fragment6839	3
fragment24876	3
fragment25928	3
fragment9414	3
fragment3120	3
fragment3113	3
fragment10067	3
fragment10254	3
fragment10314	3
fragment9121	3
fragment9120	3
fragment9399	3
fragment9334	3
fragment9428	3
fragment9214	3
fragment36618	3
fragment6756	3
fragment24866	3
fragment25968	3
fragment9318	3
fragment10065	3
fragment9400	3
fragment9266	3
fragment24869	3
fragment24873	3
fragment25899	3
fragment24889	3
fragment10031	3
fragment10341	3
fragment9205	3
fragment9217	3
fragment9192	3
fragment25910	3
fragment25904	3
fragment25063	3
fragment24900	3
fragment9273	3
fragment9245	3
fragment9257	3
fragment24890	3
fragment24887	3
fragment9222	3
fragment9308	3
fragment9275	3
fragment9221	3
fragment9204	3
fragment9935	3
fragment9457	3
fragment37872	4
fragment2664	4
fragment2731	4
fragment1947	4
fragment1597	4
fragment1596	4
fragment38233	4
fragment38232	4
fragment22909	5
fragment3006	5
fragment3007	5
fragment5733	5
fragment37615	5
fragment22705	5
fragment38228	5
fragment30260	5
fragment24594	5
fragment33468	5
fragment33467	5
fragment33470	5
fragment23524	5
fragment2585	5
fragment10933	5
fragment10934	5
fragment3465	5
fragment3381	5
fragment33481	5
fragment33476	5
fragment2754	5
fragment3677	5
fragment37873	5
fragment37856	5
fragment3374	5
fragment3373	5
fragment3376	5
fragment3001	5
fragment3002	5
fragment5263	5
fragment5266	5
fragment3445	5
fragment3450	5
fragment3451	5
fragment2741	5
fragment22697	5
fragment2749	5
fragment2760	5
fragment3680	5
fragment3679	5
fragment3684	5
fragment2662	5
fragment3378	5
fragment3377	5
fragment3613	5
fragment22596	5
fragment37452	5
fragment22340	5
fragment14509	5
fragment22931	5
fragment3681	5
fragment3682	5
fragment2670	5
fragment2669	5
fragment3417	5
fragment3571	5
fragment22595	5
fragment22348	5
fragment22694	5
fragment2966	5
fragment22347	5
fragment22346	5
fragment3455	5
fragment3456	5
fragment3416	5
fragment3653	5
fragment22698	5
fragment2344	5
fragment25437	5
fragment25432	5
fragment3651	5
fragment3434	5
fragment25433	5
fragment25434	5
fragment22342	5
fragment25417	5
fragment3407	5
fragment3410	5
fragment25418	5
fragment25420	5
fragment26334	5
fragment26241	5
fragment3402	5
fragment3399	5
fragment3419	5
fragment38243	5
fragment2406	5
fragment2411	5
fragment26235	5
fragment25378	5
fragment25377	5
fragment26331	5
fragment26330	5
fragment25386	5
fragment25373	5
fragment2461	5
fragment14716	5
fragment3425	5
fragment2412	5
fragment2413	5
fragment25382	5
fragment25383	5
fragment38190	5
fragment38147	5
fragment14403	5
fragment2460	5
fragment2459	5
fragment14389	5
fragment3654	5
fragment38222	5
fragment38223	5
fragment14458	5
fragment26133	5
fragment26198	5
fragment26201	5
fragment26117	5
fragment26131	5
fragment14387	5
fragment14523	5
fragment24647	5
fragment24641	5
fragment24644	5
fragment24643	5
fragment26285	5
fragment24639	5
fragment3427	5
fragment2994	5
fragment24598	5
fragment26247	5
fragment26264	5
fragment14456	5
fragment25335	5
fragment26278	5
fragment26282	5
fragment26283	5
fragment25413	5
fragment25415	5
fragment24604	5
fragment24599	5
fragment26249	5
fragment26261	5
fragment26262	5
fragment14454	5
fragment25344	5
fragment25342	5
fragment26125	5
fragment26281	5
fragment26280	5
fragment25441	5
fragment14488	5
fragment14358	5
fragment38149	5
fragment14426	5
fragment14423	5
fragment14450	5
fragment14447	5
fragment26265	5
fragment26255	5
fragment14445	5
fragment14457	5
fragment24633	5
fragment26232	5
fragment26189	5
fragment26149	5
fragment26147	5
fragment26121	5
fragment25447	5
fragment26065	5
fragment1890	5
fragment14484	5
fragment14442	5
fragment38183	5
fragment14727	5
fragment26367	5
fragment26368	5
fragment26192	5
fragment26322	5
fragment26135	5
fragment38194	5
fragment26194	5
fragment26153	5
fragment25339	5
fragment26203	5
fragment14370	5
fragment14344	5
fragment25444	5
fragment25443	5
fragment14339	5
fragment14491	5
fragment14483	5
fragment14427	5
fragment14410	5
fragment14420	5
fragment14417	5
fragment14406	5
fragment14641	5
fragment25338	5
fragment25337	5
fragment26152	5
fragment26158	5
fragment26161	5
fragment26160	5
fragment26129	5
fragment2455	5
fragment25238	5
fragment25189	5
fragment14369	5
fragment14377	5
fragment14347	5
fragment14346	5
fragment25259	5
fragment25321	5
fragment26077	5
fragment26073	5
fragment26075	5
fragment2832	5
fragment14337	5
fragment14429	5
fragment14430	5
fragment14435	5
fragment14431	5
fragment14432	5
fragment25436	5
fragment14416	5
fragment14424	5
fragment14411	5
fragment14440	5
fragment24607	5
fragment14619	5
fragment14621	5
fragment2588	5
fragment26162	5
fragment26207	5
fragment26159	5
fragment16298	5
fragment25285	5
fragment25236	5
fragment26081	5
fragment26068	5
fragment14564	5
fragment25332	5
fragment25154	5
fragment25412	5
fragment25407	5
fragment14399	5
fragment14401	5
fragment26206	5
fragment26225	5
fragment26165	5
fragment26184	5
fragment26187	5
fragment26175	5
fragment26327	5
fragment26172	5
fragment26171	5
fragment25171	5
fragment25226	5
fragment26096	5
fragment5947	5
fragment25319	5
fragment25394	5
fragment26316	5
fragment14460	5
fragment2993	5
fragment26210	5
fragment36635	5
fragment25291	5
fragment26169	5
fragment26168	5
fragment26337	5
fragment26183	5
fragment26325	5
fragment26326	5
fragment26089	5
fragment25265	5
fragment25207	5
