SequenceName	ClusterNumber
fragment3253	6
fragment25819	6
fragment25681	6
fragment25688	6
fragment25687	6
fragment25981	6
fragment25057	6
fragment26365	6
fragment25851	6
fragment26004	6
fragment25833	6
fragment25742	6
fragment25982	6
fragment24838	6
fragment25991	6
fragment25973	6
fragment24959	6
fragment24955	6
fragment25840	6
fragment25843	6
fragment24790	6
fragment24720	6
fragment25661	6
fragment4171	6
fragment4163	6
fragment4147	6
fragment10142	6
fragment24695	6
fragment8984	6
fragment37921	6
fragment25053	6
fragment25695	6
fragment25699	6
fragment25734	6
fragment24722	6
fragment25671	6
fragment24841	6
fragment25619	6
fragment25596	6
fragment26001	6
fragment25990	6
fragment25950	6
fragment24844	6
fragment21534	6
fragment24828	6
fragment25012	6
fragment25452	6
fragment24622	6
fragment24619	6
fragment25032	6
fragment25050	6
fragment24777	6
fragment2778	6
fragment4165	6
fragment2087	6
fragment2103	6
fragment2189	6
fragment2076	6
fragment10804	6
fragment8987	6
fragment3244	6
fragment3268	6
fragment24757	6
fragment24961	6
fragment24848	6
fragment25528	6
fragment25527	6
fragment25518	6
fragment25621	6
fragment25620	6
fragment25557	6
fragment25558	6
fragment25560	6
fragment25583	6
fragment25951	6
fragment25020	6
fragment25013	6
fragment24620	6
fragment24621	6
fragment24623	6
fragment25038	6
fragment24710	6
fragment24968	6
fragment24973	6
fragment25772	6
fragment25821	6
fragment24774	6
fragment24779	6
fragment2781	6
fragment2780	6
fragment2779	6
fragment4190	6
fragment4162	6
fragment3098	6
fragment4144	6
fragment9332	6
fragment9175	6
fragment10649	6
fragment9160	6
fragment8986	6
fragment10329	6
fragment3284	6
fragment3248	6
fragment3184	6
fragment3241	6
fragment4449	6
fragment24753	6
fragment25738	6
fragment24825	6
fragment1895	6
fragment26348	6
fragment25571	6
fragment25019	6
fragment25021	6
fragment25014	6
fragment25015	6
fragment24793	6
fragment24649	6
fragment24615	6
fragment25028	6
fragment25469	6
fragment25660	6
fragment25490	6
fragment25665	6
fragment25607	6
fragment10148	6
fragment10149	6
fragment9191	6
fragment9277	6
fragment9293	6
fragment9291	6
fragment9285	6
fragment9278	6
fragment9176	6
fragment9171	6
fragment9404	6
fragment9388	6
fragment3331	6
fragment3178	6
fragment1580	6
fragment3308	6
fragment25737	6
fragment24818	6
fragment10417	6
fragment25565	6
fragment24907	6
fragment24898	6
fragment35285	6
fragment24931	6
fragment24902	6
fragment25025	6
fragment25036	6
fragment25041	6
fragment25046	6
fragment25773	6
fragment26045	6
fragment25662	6
fragment25825	6
fragment25815	6
fragment4154	6
fragment10050	6
fragment10192	6
fragment10193	6
fragment10272	6
fragment10121	6
fragment1919	6
fragment3291	6
fragment3236	6
fragment3647	6
fragment3186	6
fragment3238	6
fragment25749	6
fragment25753	6
fragment24845	6
fragment25613	6
fragment4357	6
fragment25623	6
fragment25543	6
fragment25579	6
fragment25946	6
fragment26025	6
fragment6751	6
fragment25494	6
fragment24888	6
fragment25047	6
fragment24770	6
fragment25774	6
fragment25777	6
fragment4176	6
fragment3151	6
fragment3142	6
fragment3141	6
fragment10051	6
fragment10848	6
fragment10878	6
fragment10243	6
fragment9413	6
fragment9352	6
fragment9994	6
fragment9464	6
fragment6627	6
fragment3360	6
fragment3261	6
fragment24849	6
fragment25635	6
fragment24690	6
fragment25547	6
fragment25585	6
fragment25082	6
fragment25888	6
fragment33619	6
fragment25895	6
fragment24897	6
fragment25045	6
fragment25039	6
fragment24795	6
fragment24789	6
fragment4446	6
fragment10053	6
fragment10052	6
fragment10846	6
fragment10844	6
fragment10836	6
fragment10199	6
fragment10257	6
fragment10256	6
fragment10276	6
fragment10130	6
fragment10127	6
fragment9375	6
fragment9372	6
fragment3310	6
fragment3255	6
fragment3257	6
fragment24842	6
fragment5622	6
fragment25624	6
fragment9145	6
fragment25595	6
fragment9567	6
fragment22874	6
fragment25980	6
fragment25912	6
fragment26345	6
fragment24886	6
fragment38229	6
fragment4149	6
fragment3160	6
fragment3102	6
fragment10855	6
fragment10333	6
fragment10293	6
fragment10351	6
fragment10134	6
fragment9345	6
fragment9368	6
fragment9380	6
fragment3274	6
fragment3271	6
fragment24840	6
fragment25894	6
fragment25955	6
fragment25969	6
fragment25902	6
fragment24896	6
fragment3122	6
fragment3118	6
fragment10796	6
fragment10828	6
fragment10158	6
fragment10218	6
fragment10345	6
fragment10398	6
fragment10332	6
fragment10303	6
fragment10279	6
fragment10281	6
fragment10265	6
fragment10263	6
fragment1625	6
fragment10388	6
fragment10311	6
fragment9382	6
fragment24699	6
fragment37765	6
fragment24937	6
fragment25920	6
fragment25472	6
fragment24910	6
fragment3121	6
fragment6710	6
fragment10175	6
fragment10190	6
fragment10187	6
fragment10343	6
fragment10151	6
fragment10152	6
fragment10301	6
fragment10297	6
fragment10095	6
fragment10072	6
fragment10122	6
fragment10135	6
fragment9536	6
fragment24700	6
fragment9313	6
fragment9261	6
fragment9433	6
fragment9487	6
fragment24860	6
fragment25890	6
fragment25918	6
fragment24921	6
fragment3159	6
fragment3152	6
fragment3143	6
fragment10366	6
fragment10300	6
fragment10268	6
fragment10114	6
fragment10087	6
fragment10083	6
fragment10096	6
fragment10100	6
fragment10829	6
fragment9427	6
fragment9369	6
fragment9393	6
fragment9418	6
fragment9417	6
fragment9229	6
fragment9228	6
fragment9401	6
fragment9381	6
fragment9379	6
fragment24851	6
fragment25482	6
fragment25934	6
fragment24903	6
fragment3153	6
fragment3112	6
fragment3124	6
fragment3115	6
fragment28815	6
fragment10235	6
fragment10234	6
fragment10163	6
fragment37818	6
fragment38152	6
fragment24665	6
fragment10284	6
fragment10285	6
fragment10086	6
fragment10116	6
fragment10118	6
fragment9573	6
fragment9336	6
fragment9195	6
fragment9995	6
fragment9359	6
fragment9424	6
fragment24846	6
fragment25957	6
fragment25915	6
fragment24904	6
fragment3145	6
fragment8975	6
fragment8976	6
fragment10076	6
fragment37543	6
fragment37947	6
fragment10287	6
fragment10165	6
fragment10387	6
fragment9185	6
fragment9188	6
fragment9227	6
fragment9226	6
fragment37764	6
fragment9429	6
fragment24843	6
fragment4458	6
fragment25500	6
fragment25916	6
fragment24905	6
fragment3095	6
fragment3200	6
fragment3133	6
fragment3173	6
fragment10334	6
fragment10108	6
fragment10090	6
fragment10354	6
fragment9269	6
fragment9194	6
fragment9215	6
fragment37739	6
fragment9553	6
fragment15181	6
fragment24872	6
fragment25979	6
fragment24909	6
fragment3090	6
fragment3132	6
fragment3149	6
fragment6379	6
fragment10386	6
fragment10412	6
fragment8978	6
fragment10207	6
fragment37524	6
fragment37519	6
fragment9244	6
fragment9241	6
fragment9449	6
fragment9402	6
fragment9131	6
fragment24870	6
fragment25930	6
fragment24918	6
fragment3147	6
fragment10068	6
fragment8981	6
fragment8979	6
fragment10237	6
fragment9333	6
fragment9280	6
fragment9282	6
fragment35004	6
fragment6839	6
fragment24876	6
fragment25928	6
fragment9414	6
fragment3120	6
fragment3113	6
fragment10067	6
fragment10254	6
fragment10314	6
fragment9121	6
fragment9120	6
fragment9399	6
fragment9334	6
fragment9428	6
fragment9214	6
fragment36618	6
fragment6756	6
fragment24866	6
fragment25968	6
fragment9318	6
fragment10065	6
fragment9400	6
fragment9266	6
fragment24869	6
fragment24873	6
fragment25899	6
fragment24889	6
fragment10031	6
fragment10341	6
fragment9205	6
fragment9217	6
fragment9192	6
fragment25910	6
fragment25904	6
fragment25063	6
fragment24900	6
fragment9273	6
fragment9245	6
fragment9257	6
fragment24890	6
fragment24887	6
fragment9222	6
fragment9308	6
fragment9275	6
fragment9221	6
fragment9204	6
fragment9935	6
fragment9457	6
fragment38218	7
fragment4273	7
fragment4134	7
fragment10496	7
fragment3207	7
fragment2699	7
fragment2702	7
fragment3365	7
fragment3209	7
fragment2657	7
fragment3480	7
fragment2648	7
fragment4272	7
fragment4271	7
fragment4270	7
fragment2653	7
fragment4331	7
fragment2654	7
fragment2651	7
fragment3206	7
fragment3205	7
fragment1568	8
fragment1465	8
fragment1473	8
fragment1425	-1
fragment1571	-1
fragment1855	9
fragment1477	9
fragment1517	-1
fragment1574	-1
fragment1516	-1
fragment1461	-1
fragment37470	-1
fragment1547	10
fragment1478	10
fragment38158	11
fragment9980	11
fragment9805	11
fragment9753	11
fragment37944	11
fragment9759	11
fragment9751	11
fragment9979	11
fragment9977	11
fragment10519	11
fragment2592	11
fragment9846	11
fragment31670	11
fragment10521	11
fragment2822	11
fragment10518	11
fragment10517	11
fragment9983	11
fragment1909	11
fragment9845	11
fragment9808	11
fragment31666	11
fragment31679	11
fragment9800	11
fragment31669	11
fragment31667	11
fragment9984	11
fragment10531	11
fragment31676	11
fragment31674	11
fragment2677	11
fragment9801	11
fragment9777	11
fragment10530	11
fragment9783	11
fragment9786	11
fragment10525	11
fragment10497	11
fragment2815	11
fragment10529	11
fragment10527	11
fragment9782	11
fragment9789	11
fragment9795	11
fragment9787	11
fragment1859	11
fragment2816	11
fragment2814	11
fragment9781	11
fragment4260	11
fragment9794	11
fragment9792	11
fragment10607	12
fragment3056	12
fragment3468	12
fragment12867	12
fragment11478	12
fragment11479	12
fragment12868	12
fragment12865	12
fragment11388	12
fragment2041	12
fragment2160	12
fragment1996	12
fragment2240	12
fragment2163	12
fragment2161	12
fragment2084	12
fragment2111	12
fragment2142	12
fragment2170	12
fragment2152	12
fragment37886	12
fragment1910	12
fragment2149	12
fragment2085	12
fragment2108	12
fragment2086	12
fragment2095	12
fragment37885	12
fragment37884	12
fragment2818	12
fragment2817	12
fragment2094	12
fragment2145	12
fragment2107	12
fragment4361	12
fragment2106	12
fragment1959	12
fragment2158	12
