SequenceName	ClusterNumber
fragment4025	5
fragment4106	5
fragment4108	5
fragment3794	5
fragment3884	5
fragment4587	5
fragment8860	5
fragment4039	5
fragment4098	5
fragment4014	5
fragment4085	5
fragment3803	5
fragment3813	5
fragment8610	5
fragment8606	5
fragment4038	5
fragment4086	5
fragment3924	5
fragment3783	5
fragment3818	5
fragment3841	5
fragment8781	5
fragment8574	5
fragment8577	5
fragment4028	5
fragment4050	5
fragment4090	5
fragment3802	5
fragment3806	5
fragment3886	5
fragment3885	5
fragment3868	5
fragment3829	5
fragment3831	5
fragment3855	5
fragment3856	5
fragment38195	5
fragment3834	5
fragment3825	5
fragment8608	5
fragment8617	5
fragment4087	5
fragment4089	5
fragment3869	5
fragment3900	5
fragment3870	5
fragment2560	5
fragment3872	5
fragment3849	5
fragment3824	5
fragment3879	5
fragment3880	5
fragment3887	5
fragment3991	5
fragment3877	5
fragment3882	5
fragment3820	5
fragment3826	5
fragment3866	5
fragment3867	5
fragment3893	5
fragment3881	5
fragment3862	5
fragment3852	5
fragment3851	5
fragment3848	5
fragment9800	6
fragment2677	6
fragment9801	6
fragment9777	6
fragment9783	6
fragment9786	6
fragment9782	6
fragment9789	6
fragment9795	6
fragment9787	6
fragment1859	6
fragment9781	6
fragment4260	6
fragment9794	6
fragment9792	6
fragment37470	6
fragment1461	6
fragment1516	6
fragment1574	6
fragment1517	6
fragment1571	6
fragment1855	6
fragment1477	6
fragment1425	6
fragment1547	6
fragment1478	6
fragment1568	6
fragment1465	6
fragment1473	6
fragment7497	7
fragment2318	7
fragment2599	7
fragment2314	7
fragment2316	7
fragment4588	7
fragment4589	7
fragment5032	7
fragment7948	7
fragment7763	7
fragment7716	7
fragment7717	7
fragment38193	7
fragment4539	7
fragment4692	7
fragment4693	7
fragment7914	7
fragment7947	7
fragment7772	7
fragment7771	7
fragment7762	7
fragment7765	7
fragment5209	7
fragment4785	7
fragment4784	7
fragment4640	7
fragment4747	7
fragment4624	7
fragment15438	7
fragment7769	7
fragment7732	7
fragment7761	7
fragment7739	7
fragment6431	7
fragment5208	7
fragment4775	7
fragment4774	7
fragment4779	7
fragment4790	7
fragment4547	7
fragment7746	7
fragment7572	7
fragment36028	7
fragment4967	7
fragment4969	7
fragment6142	7
fragment6637	7
fragment6609	7
fragment8229	7
fragment7724	7
fragment7731	7
fragment7694	7
fragment7509	7
fragment7736	7
fragment7741	7
fragment4965	7
fragment4862	7
fragment4964	7
fragment4835	7
fragment4834	7
fragment4537	7
fragment4528	7
fragment5034	7
fragment4841	7
fragment4838	7
fragment5162	7
fragment6651	7
fragment20861	7
fragment7758	7
fragment7744	7
fragment7757	7
fragment35273	7
fragment7740	7
fragment7742	7
fragment2587	7
fragment4533	7
fragment4527	7
fragment5033	7
fragment5035	7
fragment5024	7
fragment5163	7
fragment4614	7
fragment4625	7
fragment6409	7
fragment7427	7
fragment5688	7
fragment5411	7
fragment6294	7
fragment22125	7
fragment8914	7
fragment6749	7
fragment7756	7
fragment7730	7
fragment9326	7
fragment4796	7
fragment4795	7
fragment5119	7
fragment4833	7
fragment5235	7
fragment4544	7
fragment4530	7
fragment4675	7
fragment4684	7
fragment4636	7
fragment4619	7
fragment4635	7
fragment6611	7
fragment8911	7
fragment6406	7
fragment6459	7
fragment6468	7
fragment18826	7
fragment18417	7
fragment5115	7
fragment4739	7
fragment4674	7
fragment5019	7
fragment5212	7
fragment4521	7
fragment4520	7
fragment4677	7
fragment4676	7
fragment4678	7
fragment5026	7
fragment5161	7
fragment4688	7
fragment5029	7
fragment4631	7
fragment4627	7
fragment4618	7
fragment4617	7
fragment4632	7
fragment4629	7
fragment6612	7
fragment6664	7
fragment7426	7
fragment6618	7
fragment6515	7
