SequenceName	ClusterNumber
fragment9655	5
fragment9652	5
fragment9654	5
fragment25652	5
fragment10443	5
fragment9514	5
fragment10444	5
fragment3907	5
fragment3908	5
fragment3915	5
fragment3913	5
fragment1955	5
fragment8788	5
fragment8787	5
fragment8591	5
fragment8615	5
fragment8843	5
fragment4061	5
fragment4027	5
fragment8835	5
fragment8808	5
fragment4077	5
fragment4272	5
fragment4271	5
fragment4270	5
fragment2653	5
fragment9980	5
fragment9805	5
fragment3350	5
fragment3351	5
fragment2333	5
fragment2342	5
fragment23524	5
fragment2585	5
fragment10933	5
fragment10934	5
fragment3465	5
fragment3381	5
fragment33481	5
fragment33476	5
fragment37237	5
fragment37197	5
fragment37029	5
fragment36701	5
fragment6813	5
fragment12934	5
fragment13343	5
fragment23785	5
fragment23897	5
fragment23782	5
fragment23781	5
fragment22717	5
fragment23976	5
fragment2597	5
fragment38191	5
fragment2918	5
fragment23588	5
fragment10509	5
fragment9949	5
fragment9951	5
fragment10818	5
fragment2637	5
fragment3027	5
fragment10807	5
fragment9715	5
fragment4181	5
fragment4196	5
fragment25686	5
fragment25001	5
fragment25804	5
fragment24734	5
fragment10442	5
fragment9410	5
fragment10439	5
fragment9512	5
fragment9238	5
fragment3093	5
fragment10436	5
fragment8938	5
fragment3918	5
fragment2056	5
fragment2210	5
fragment4283	5
fragment37880	5
fragment3756	5
fragment3757	5
fragment4301	5
fragment4297	5
fragment37857	5
fragment2052	5
fragment3727	5
fragment8620	5
fragment8578	5
fragment8645	5
fragment8646	5
fragment8659	5
fragment8661	5
fragment8836	5
fragment8849	5
fragment3966	5
fragment4002	5
fragment8801	5
fragment8829	5
fragment4076	5
fragment4078	5
fragment4331	5
fragment2654	5
fragment2651	5
fragment9753	5
fragment37944	5
fragment9759	5
fragment9751	5
fragment2806	5
fragment2335	5
fragment2334	5
fragment37909	5
fragment9500	5
fragment10380	5
fragment9480	5
fragment10432	5
fragment10431	5
fragment2754	5
fragment2664	5
fragment2731	5
fragment1947	5
fragment1597	5
fragment1596	5
fragment3677	5
fragment37856	5
fragment3374	5
fragment3373	5
fragment3376	5
fragment3001	5
fragment3002	5
fragment5263	5
fragment5266	5
fragment3445	5
fragment3450	5
fragment3451	5
fragment37157	5
fragment37155	5
fragment37141	5
fragment37125	5
fragment37122	5
fragment12937	5
fragment12933	5
fragment13349	5
fragment13346	5
fragment2745	5
fragment33041	5
fragment33042	5
fragment22364	5
fragment130	5
fragment3560	5
fragment22934	5
fragment30125	5
fragment3023	5
fragment3022	5
fragment2634	5
fragment10826	5
fragment10809	5
fragment3645	5
fragment2306	5
fragment4182	5
fragment4180	5
fragment38070	5
fragment4251	5
fragment4238	5
fragment25785	5
fragment25676	5
fragment24787	5
fragment24797	5
fragment25456	5
fragment25459	5
fragment25989	5
fragment24855	5
fragment26039	5
fragment25852	5
fragment2534	5
fragment3081	5
fragment3258	5
fragment3222	5
fragment3220	5
fragment3076	5
fragment3074	5
fragment9576	5
fragment8934	5
fragment10428	5
fragment10440	5
fragment3912	5
fragment3982	5
fragment3980	5
fragment3921	5
fragment3787	5
fragment4094	5
fragment4095	5
fragment4096	5
fragment2692	5
fragment2691	5
fragment2693	5
fragment2694	5
fragment2606	5
fragment37620	5
fragment8647	5
fragment3738	5
fragment8650	5
fragment8580	5
fragment8597	5
fragment8874	5
fragment8854	5
fragment8792	5
fragment3983	5
fragment3952	5
fragment4105	5
fragment8888	5
fragment3206	5
fragment3205	5
fragment9979	5
fragment9977	5
fragment10519	5
fragment2592	5
fragment9846	5
fragment2681	5
fragment5444	5
fragment2339	5
fragment9044	5
fragment9505	5
fragment12867	5
fragment11478	5
fragment11479	5
fragment2741	5
fragment22697	5
fragment2749	5
fragment2760	5
fragment38233	5
fragment38232	5
fragment3680	5
fragment3679	5
fragment3684	5
fragment2662	5
fragment3378	5
fragment3377	5
fragment37154	5
fragment37153	5
fragment37191	5
fragment37156	5
fragment37116	5
fragment37100	5
fragment37110	5
fragment23071	5
fragment27879	5
fragment37915	5
fragment22607	5
fragment37593	5
fragment3031	5
fragment4204	5
fragment1530	5
fragment24721	5
fragment25009	5
fragment25718	5
fragment25706	5
fragment25792	5
fragment25799	5
fragment25849	5
fragment24782	5
fragment25692	5
fragment24837	5
fragment25696	5
fragment24808	5
fragment24675	5
fragment24732	5
fragment25879	5
fragment25800	5
fragment25725	5
fragment24824	5
fragment25602	5
fragment25638	5
fragment25110	5
fragment25109	5
fragment25802	5
fragment24972	5
fragment24990	5
fragment25762	5
fragment25075	5
fragment25824	5
fragment37820	5
fragment3671	5
fragment3224	5
fragment3104	5
fragment3055	5
fragment38082	5
fragment4093	5
fragment4092	5
fragment4305	5
fragment3746	5
fragment3744	5
fragment2605	5
fragment38099	5
fragment37845	5
fragment37842	5
fragment8588	5
fragment8587	5
fragment8663	5
fragment8640	5
fragment8649	5
fragment8669	5
fragment8632	5
fragment8594	5
fragment8623	5
fragment2300	5
fragment8628	5
fragment8865	5
fragment3929	5
fragment3932	5
fragment3928	5
fragment3948	5
fragment4121	5
fragment4033	5
fragment4007	5
fragment8890	5
fragment31670	5
fragment10521	5
fragment2822	5
fragment10518	5
fragment10517	5
fragment9983	5
fragment1909	5
fragment9845	5
fragment9808	5
fragment7674	5
fragment3697	5
fragment4265	5
fragment7491	5
fragment7495	5
fragment3690	5
fragment5437	5
fragment7028	5
fragment5456	5
fragment5455	5
fragment5452	5
fragment5443	5
fragment5442	5
fragment2337	5
fragment2338	5
fragment9467	5
fragment9468	5
fragment9475	5
fragment9027	5
fragment9504	5
fragment9502	5
fragment12868	5
fragment12865	5
fragment11388	5
fragment2041	5
fragment2160	5
fragment3613	5
fragment22596	5
fragment37452	5
fragment22340	5
fragment14509	5
fragment22931	5
fragment3681	5
fragment3682	5
fragment2670	5
fragment2669	5
fragment3417	5
fragment37176	5
fragment37172	5
fragment37171	5
fragment37148	5
fragment37159	5
fragment37034	5
fragment37097	5
fragment37120	5
fragment36691	5
fragment37090	5
fragment37139	5
fragment37104	5
fragment37200	5
fragment37105	5
fragment30015	5
fragment29844	5
fragment31644	5
fragment29860	5
fragment6676	5
fragment32619	5
fragment16320	5
fragment27924	5
fragment23587	5
fragment140	5
fragment141	5
fragment31745	5
fragment33009	5
fragment21574	5
fragment3024	5
fragment2635	5
fragment24738	5
fragment25061	5
fragment15914	5
fragment25680	5
fragment24957	5
fragment25727	5
fragment26047	5
fragment26051	5
fragment25752	5
fragment24862	5
fragment26009	5
fragment24807	5
fragment25090	5
fragment24970	5
fragment25837	5
fragment24685	5
fragment24682	5
fragment24995	5
fragment24994	5
fragment37771	5
fragment2136	5
fragment3673	5
fragment2533	5
fragment3314	5
fragment3226	5
fragment3227	5
fragment3078	5
fragment3079	5
fragment3193	5
fragment3190	5
fragment10425	5
fragment9936	5
fragment10493	5
fragment38079	5
fragment38081	5
fragment11280	5
fragment1989	5
fragment3745	5
fragment3769	5
fragment8644	5
fragment8582	5
fragment8581	5
fragment8634	5
fragment4423	5
fragment4411	5
fragment8572	5
fragment8852	5
fragment8862	5
fragment8612	5
fragment3967	5
fragment3974	5
fragment3956	5
fragment3949	5
fragment3950	5
fragment4110	5
fragment4111	5
fragment4102	5
fragment4036	5
fragment3797	5
fragment3798	5
fragment3999	5
fragment4003	5
fragment3751	5
fragment8884	5
fragment8885	5
fragment8807	5
fragment8871	5
fragment8833	5
fragment8813	5
fragment8803	5
fragment31666	5
fragment31679	5
fragment9800	5
fragment7610	5
fragment7609	5
fragment4262	5
fragment4261	5
fragment2596	5
fragment2835	5
fragment9757	5
fragment9756	5
fragment5434	5
fragment5679	5
fragment5678	5
fragment5450	5
fragment2240	5
fragment2161	5
fragment2084	5
fragment2111	5
fragment3571	5
fragment22595	5
fragment22348	5
fragment22694	5
fragment2966	5
fragment22347	5
fragment22346	5
fragment3455	5
fragment3456	5
fragment3416	5
fragment3653	5
fragment37039	5
fragment37096	5
fragment37094	5
fragment37127	5
fragment37142	5
fragment37136	5
fragment37137	5
fragment37086	5
fragment23914	5
fragment29833	5
fragment22594	5
fragment12941	5
fragment12942	5
fragment3579	5
fragment3484	5
fragment27183	5
fragment29987	5
fragment11467	5
fragment33027	5
fragment23561	5
fragment15600	5
fragment11495	5
fragment22962	5
fragment22961	5
fragment35365	5
fragment4241	5
fragment4239	5
fragment4209	5
fragment24741	5
fragment24988	5
fragment24984	5
fragment24724	5
fragment24736	5
fragment24791	5
fragment24792	5
fragment25006	5
fragment25710	5
fragment25848	5
fragment24962	5
fragment25750	5
fragment25850	5
fragment24975	5
fragment25651	5
fragment25805	5
fragment25782	5
fragment25673	5
fragment25740	5
fragment25794	5
fragment25100	5
fragment24693	5
fragment25599	5
fragment25632	5
fragment24798	5
fragment1898	5
fragment24796	5
fragment37522	5
fragment25759	5
fragment9164	5
fragment9166	5
fragment9478	5
fragment3128	5
fragment9494	5
fragment8989	5
fragment8974	5
fragment9299	5
fragment3347	5
fragment10465	5
fragment3286	5
fragment3246	5
fragment2309	5
fragment10429	5
fragment1979	5
fragment11281	5
fragment4359	5
fragment3775	5
fragment4422	5
fragment4420	5
fragment8648	5
fragment8658	5
fragment8592	5
fragment8584	5
fragment3777	5
fragment3779	5
fragment3734	5
fragment3939	5
fragment3942	5
fragment3963	5
fragment3954	5
fragment4103	5
fragment4112	5
fragment4071	5
fragment8822	5
fragment8815	5
fragment8831	5
fragment8799	5
fragment8802	5
fragment31669	5
fragment31667	5
fragment9984	5
fragment10531	5
fragment31676	5
fragment31674	5
fragment2677	5
fragment9801	5
fragment9777	5
fragment3691	5
fragment37925	5
fragment6984	5
fragment37607	5
fragment5436	5
fragment5562	5
fragment5454	5
fragment5449	5
fragment9506	5
fragment9474	5
fragment9079	5
fragment9012	5
fragment2142	5
fragment2170	5
fragment2152	5
fragment22698	5
fragment2344	5
fragment25437	5
fragment25432	5
fragment3651	5
fragment3434	5
fragment37168	5
fragment37166	5
fragment37175	5
fragment37040	5
fragment37145	5
fragment37133	5
fragment37132	5
fragment36694	5
fragment36693	5
fragment36757	5
fragment37026	5
fragment37088	5
fragment29797	5
fragment29799	5
fragment29852	5
fragment29829	5
fragment31625	5
fragment31626	5
fragment22582	5
fragment3576	5
fragment3489	5
fragment3488	5
fragment2536	5
fragment10	5
fragment22	5
fragment23540	5
fragment13358	5
fragment12213	5
fragment12210	5
fragment12215	5
fragment12196	5
fragment12260	5
fragment24630	5
fragment24629	5
fragment28087	5
fragment25768	5
fragment25700	5
fragment25008	5
fragment25007	5
fragment24735	5
fragment24956	5
fragment24971	5
fragment25786	5
fragment25859	5
fragment25860	5
fragment25741	5
fragment25714	5
fragment24936	5
fragment25531	5
fragment25523	5
fragment25544	5
fragment25541	5
fragment25997	5
fragment26357	5
fragment24958	5
fragment24950	5
fragment24951	5
fragment24801	5
fragment24805	5
fragment24731	5
fragment24966	5
fragment25758	5
fragment25760	5
fragment4166	5
fragment2074	5
fragment2031	5
fragment1966	5
fragment9493	5
fragment10441	5
fragment9463	5
fragment8982	5
fragment3288	5
fragment3253	5
fragment57	5
fragment67	5
fragment10902	5
fragment10623	5
fragment2550	5
fragment10895	5
fragment11087	5
fragment2715	5
fragment3765	5
fragment3730	5
fragment3731	5
fragment8850	5
fragment3945	5
fragment3953	5
fragment3955	5
fragment1479	5
fragment1440	5
fragment4115	5
fragment4068	5
fragment4067	5
fragment4100	5
fragment4099	5
fragment10530	5
fragment9783	5
fragment9786	5
fragment7884	5
fragment7659	5
fragment8537	5
fragment7554	5
fragment9862	5
fragment9906	5
fragment9815	5
fragment9077	5
fragment9020	5
fragment9005	5
fragment9019	5
fragment1910	5
fragment2149	5
fragment2085	5
fragment2108	5
fragment2086	5
fragment2095	5
fragment25433	5
fragment25434	5
fragment22342	5
fragment25417	5
fragment3407	5
fragment3410	5
fragment37042	5
fragment37129	5
fragment22588	5
fragment23484	5
fragment13231	5
fragment13229	5
fragment4351	5
fragment4355	5
fragment29966	5
fragment29932	5
fragment23552	5
fragment23539	5
fragment23542	5
fragment13377	5
fragment12211	5
fragment12219	5
fragment12217	5
fragment12216	5
fragment33480	5
fragment23960	5
fragment14794	5
fragment13350	5
fragment33097	5
fragment27125	5
fragment32741	5
fragment32205	5
fragment13213	5
fragment13211	5
fragment17310	5
fragment17311	5
fragment17237	5
fragment29195	5
fragment4244	5
fragment4242	5
fragment25819	5
fragment25681	5
fragment25688	5
fragment25687	5
fragment25981	5
fragment25057	5
fragment26365	5
fragment25851	5
fragment26004	5
fragment25833	5
fragment25742	5
fragment25982	5
fragment24838	5
fragment25991	5
fragment25973	5
fragment24959	5
fragment24955	5
fragment25840	5
fragment25843	5
fragment24790	5
fragment24720	5
fragment25661	5
fragment4171	5
fragment4163	5
fragment4147	5
fragment10142	5
fragment24695	5
fragment8984	5
fragment37921	5
fragment10785	5
fragment3767	5
fragment8864	5
fragment8601	5
fragment8861	5
fragment8866	5
fragment3970	5
fragment3959	5
fragment4045	5
fragment4104	5
fragment4057	5
fragment4049	5
fragment4043	5
fragment4097	5
fragment4010	5
fragment3814	5
fragment8785	5
fragment8798	5
fragment8795	5
fragment8797	5
fragment10525	5
fragment10497	5
fragment2815	5
fragment10529	5
fragment10527	5
fragment9782	5
fragment9789	5
fragment9795	5
fragment9787	5
fragment1886	5
fragment38187	5
fragment38188	5
fragment2810	5
fragment7497	5
fragment5724	5
fragment5723	5
fragment5431	5
fragment8091	5
fragment8090	5
fragment10690	5
fragment4621	5
fragment10744	5
fragment5388	5
fragment9002	5
fragment9581	5
fragment2818	5
fragment2817	5
fragment25418	5
fragment25420	5
fragment26334	5
fragment26241	5
fragment3402	5
fragment3399	5
fragment3419	5
fragment37180	5
fragment37169	5
fragment37174	5
fragment37124	5
fragment36745	5
fragment29823	5
fragment31461	5
fragment22579	5
fragment22576	5
fragment23485	5
fragment23481	5
fragment23512	5
fragment23511	5
fragment29943	5
fragment29956	5
fragment22320	5
fragment22322	5
fragment23557	5
fragment13359	5
fragment13378	5
fragment13354	5
fragment13353	5
fragment13376	5
fragment22708	5
fragment14781	5
fragment22616	5
fragment22315	5
fragment27585	5
fragment27588	5
fragment3587	5
fragment3588	5
fragment12367	5
fragment30508	5
fragment27166	5
fragment27157	5
fragment27135	5
fragment12075	5
fragment29203	5
fragment1039	5
fragment12606	5
fragment4229	5
fragment25053	5
fragment25695	5
fragment25699	5
fragment25734	5
fragment24722	5
fragment25671	5
fragment24841	5
fragment25619	5
fragment25596	5
fragment26001	5
fragment25990	5
fragment25950	5
fragment24844	5
fragment21534	5
fragment24828	5
fragment25012	5
fragment25452	5
fragment24622	5
fragment24619	5
fragment25032	5
fragment25050	5
fragment24777	5
fragment2778	5
fragment4165	5
fragment2087	5
fragment2103	5
fragment2189	5
fragment2076	5
fragment10804	5
fragment8987	5
fragment3244	5
fragment3268	5
fragment10897	5
fragment11086	5
fragment11088	5
fragment2720	5
fragment3770	5
fragment3703	5
fragment8877	5
fragment8664	5
fragment4025	5
fragment4106	5
fragment4108	5
fragment3794	5
fragment3884	5
fragment2816	5
fragment2814	5
fragment9781	5
fragment4260	5
fragment9794	5
fragment9792	5
fragment7550	5
fragment7511	5
fragment10665	5
fragment10762	5
fragment1867	5
fragment1869	5
fragment7864	5
fragment2047	5
fragment7492	5
fragment5543	5
fragment5432	5
fragment5429	5
fragment7952	5
fragment10683	5
fragment8265	5
fragment7602	5
fragment7598	5
fragment7601	5
fragment9771	5
fragment9863	5
fragment9086	5
fragment9091	5
fragment4140	5
fragment9022	5
fragment9015	5
fragment9062	5
fragment2094	5
fragment2145	5
fragment2107	5
fragment38243	5
fragment2406	5
fragment2411	5
fragment26235	5
fragment25378	5
fragment25377	5
fragment26331	5
fragment26330	5
fragment25386	5
fragment25373	5
fragment2461	5
fragment14716	5
fragment3425	5
fragment37181	5
fragment37188	5
fragment37058	5
fragment37164	5
fragment37162	5
fragment37134	5
fragment37135	5
fragment36686	5
fragment36989	5
fragment2796	5
fragment29826	5
fragment29796	5
fragment23486	5
fragment23479	5
fragment23500	5
fragment12947	5
fragment12949	5
fragment27319	5
fragment33435	5
fragment31568	5
fragment28769	5
fragment23537	5
fragment22317	5
fragment22333	5
fragment23558	5
fragment13372	5
fragment13371	5
fragment23938	5
fragment15301	5
fragment9765	5
fragment14785	5
fragment14787	5
fragment22618	5
fragment23	5
fragment13356	5
fragment13367	5
fragment23840	5
fragment23788	5
fragment23787	5
fragment23789	5
fragment27578	5
fragment30648	5
fragment11997	5
fragment30451	5
fragment30445	5
fragment14150	5
fragment13847	5
fragment13848	5
fragment27112	5
fragment27163	5
fragment5880	5
fragment27123	5
fragment27131	5
fragment27128	5
fragment29186	5
fragment4230	5
fragment4235	5
fragment4224	5
fragment4225	5
fragment24757	5
fragment24961	5
fragment24848	5
fragment25528	5
fragment25527	5
fragment25518	5
fragment25621	5
fragment25620	5
fragment25557	5
fragment25558	5
fragment25560	5
fragment25583	5
fragment25951	5
fragment25020	5
fragment25013	5
fragment24620	5
fragment24621	5
fragment24623	5
fragment25038	5
fragment24710	5
fragment24968	5
fragment24973	5
fragment25772	5
fragment25821	5
fragment24774	5
fragment24779	5
fragment2781	5
fragment2780	5
fragment2779	5
fragment4190	5
fragment4162	5
fragment3098	5
fragment4144	5
fragment9332	5
fragment9175	5
fragment10649	5
fragment9160	5
fragment8986	5
fragment10329	5
fragment3284	5
fragment3248	5
fragment3184	5
fragment3241	5
fragment2990	5
fragment11089	5
fragment4587	5
fragment8860	5
fragment4039	5
fragment4098	5
fragment4014	5
fragment4085	5
fragment3803	5
fragment3813	5
fragment10666	5
fragment10667	5
fragment10657	5
fragment2318	5
fragment7004	5
fragment7918	5
fragment7915	5
fragment8007	5
fragment8104	5
fragment5375	5
fragment9085	5
fragment27204	5
fragment9008	5
fragment9007	5
fragment9038	5
fragment9070	5
fragment9049	5
fragment2412	5
fragment2413	5
fragment25382	5
fragment25383	5
fragment38190	5
fragment38147	5
fragment14403	5
fragment2460	5
fragment2459	5
fragment14389	5
fragment3654	5
fragment37059	5
fragment36741	5
fragment36681	5
fragment36839	5
fragment36775	5
fragment36852	5
fragment31656	5
fragment29824	5
fragment29830	5
fragment29822	5
fragment30130	5
fragment31465	5
fragment29663	5
fragment29672	5
fragment13217	5
fragment12087	5
fragment23495	5
fragment32919	5
fragment32921	5
fragment13223	5
fragment13275	5
fragment31619	5
fragment27774	5
fragment27773	5
fragment1889	5
fragment29981	5
fragment29985	5
fragment36540	5
fragment29927	5
fragment22713	5
fragment23560	5
fragment14593	5
fragment15346	5
fragment14744	5
fragment21	5
fragment12214	5
fragment13357	5
fragment13366	5
fragment23854	5
fragment23801	5
fragment23800	5
fragment28833	5
fragment28835	5
fragment28834	5
fragment28832	5
fragment12208	5
fragment38221	5
fragment28827	5
fragment3558	5
fragment31206	5
fragment30777	5
fragment28065	5
fragment28070	5
fragment30449	5
fragment33381	5
fragment32762	5
fragment30448	5
fragment30466	5
fragment15781	5
fragment33103	5
fragment27126	5
fragment27104	5
fragment38241	5
fragment13049	5
fragment16488	5
fragment16506	5
fragment23113	5
fragment15313	5
fragment28885	5
fragment29224	5
fragment29196	5
fragment18650	5
fragment4232	5
fragment4231	5
fragment4218	5
fragment4449	5
fragment24753	5
fragment25738	5
fragment24825	5
fragment1895	5
fragment26348	5
fragment25571	5
fragment25019	5
fragment25021	5
fragment25014	5
fragment25015	5
fragment24793	5
fragment24649	5
fragment24615	5
fragment25028	5
fragment25469	5
fragment25660	5
fragment25490	5
fragment25665	5
fragment25607	5
fragment10148	5
fragment10149	5
fragment9191	5
fragment9277	5
fragment9293	5
fragment9291	5
fragment9285	5
fragment9278	5
fragment9176	5
fragment9171	5
fragment9404	5
fragment9388	5
fragment3331	5
fragment3178	5
fragment1580	5
fragment3308	5
fragment2722	5
fragment2725	5
fragment8610	5
fragment8606	5
fragment4038	5
fragment4086	5
fragment3924	5
fragment3783	5
fragment3818	5
fragment3841	5
fragment2599	5
fragment2314	5
fragment5316	5
fragment7163	5
fragment7916	5
fragment8006	5
fragment10698	5
fragment8112	5
fragment8100	5
fragment7989	5
fragment8175	5
fragment7830	5
fragment7821	5
fragment38088	5
fragment5649	5
fragment5648	5
fragment9861	5
fragment9914	5
fragment9924	5
fragment9087	5
fragment9116	5
fragment9063	5
fragment9072	5
fragment9047	5
fragment4361	5
fragment2106	5
fragment1959	5
fragment38222	5
fragment38223	5
fragment14458	5
fragment26133	5
fragment26198	5
fragment26201	5
fragment26117	5
fragment26131	5
fragment14387	5
fragment14523	5
fragment24647	5
fragment24641	5
fragment24644	5
fragment24643	5
fragment26285	5
fragment24639	5
fragment3427	5
fragment2994	5
fragment37056	5
fragment37066	5
fragment36770	5
fragment31544	5
fragment29894	5
fragment31482	5
fragment31506	5
fragment31442	5
fragment1579	5
fragment27787	5
fragment27853	5
fragment29670	5
fragment23494	5
fragment13214	5
fragment32913	5
fragment32915	5
fragment32920	5
fragment13228	5
fragment31430	5
fragment30257	5
fragment33518	5
fragment33443	5
fragment33431	5
fragment29938	5
fragment29972	5
fragment29921	5
fragment23534	5
fragment23559	5
fragment23585	5
fragment23014	5
fragment12407	5
fragment23950	5
fragment33	5
fragment13365	5
fragment23798	5
fragment23792	5
fragment11210	5
fragment27587	5
fragment27584	5
fragment33000	5
fragment3561	5
fragment31164	5
fragment30492	5
fragment31114	5
fragment32772	5
fragment31125	5
fragment31123	5
fragment30615	5
fragment30959	5
fragment30842	5
fragment30841	5
fragment33561	5
fragment13104	5
fragment33373	5
fragment27169	5
fragment12389	5
fragment29215	5
fragment38216	5
fragment12928	5
fragment36607	5
fragment12081	5
fragment36608	5
fragment11362	5
fragment13854	5
fragment13853	5
fragment29232	5
fragment33079	5
fragment28764	5
fragment6810	5
fragment4234	5
fragment25737	5
fragment24818	5
fragment10417	5
fragment25565	5
fragment24907	5
fragment24898	5
fragment35285	5
fragment24931	5
fragment24902	5
fragment25025	5
fragment25036	5
fragment25041	5
fragment25046	5
fragment25773	5
fragment26045	5
fragment25662	5
fragment25825	5
fragment25815	5
fragment4154	5
fragment10050	5
fragment10192	5
fragment10193	5
fragment10272	5
fragment10121	5
fragment1919	5
fragment3291	5
fragment3236	5
fragment3647	5
fragment3186	5
fragment3238	5
fragment2713	5
fragment2248	5
fragment2723	5
fragment8781	5
fragment8574	5
fragment8577	5
fragment4028	5
fragment4050	5
fragment4090	5
fragment3802	5
fragment3806	5
fragment3886	5
fragment3885	5
fragment3868	5
fragment3829	5
fragment3831	5
fragment3855	5
fragment3856	5
fragment3834	5
fragment3825	5
fragment7845	5
fragment7919	5
fragment10757	5
fragment2316	5
fragment7815	5
fragment5486	5
fragment5467	5
fragment5303	5
fragment7197	5
fragment8545	5
fragment7149	5
fragment7165	5
fragment7995	5
fragment7997	5
fragment7993	5
fragment10733	5
fragment10750	5
fragment6840	5
fragment8117	5
fragment7512	5
fragment6981	5
fragment8097	5
fragment8207	5
fragment37887	5
fragment5372	5
fragment5377	5
fragment5652	5
fragment5386	5
fragment9918	5
fragment9909	5
fragment9865	5
fragment9768	5
fragment9930	5
fragment9887	5
fragment9074	5
fragment8994	5
fragment9083	5
fragment9031	5
fragment9069	5
fragment9071	5
fragment9050	5
fragment2158	5
fragment24598	5
fragment26247	5
fragment26264	5
fragment14456	5
fragment25335	5
fragment26278	5
